id,date_time,date_time_of_next_variable_1,hours_until_next,date_time_of_next_variable_2,hours_until_next_2,score,ScoreCategory,accesscomplexity,confidentialityimpact,integrityimpact,availabilityimpact
CVE-2014-3070,8/21/2014 21:55:08,8/21/2014 21:55:08,0,8/21/2014 21:55:08,0,5,2,LOW,NONE,PARTIAL,NONE
CVE-2014-3083,8/21/2014 21:55:08,8/21/2014 21:55:08,0,8/21/2014 21:55:08,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2014-3089,8/21/2014 21:55:08,8/21/2014 21:55:08,0,8/21/2014 21:55:08,0,4.9,2,LOW,COMPLETE,NONE,NONE
CVE-2014-5121,8/22/2014 10:55:07,8/22/2014 10:55:07,0,8/22/2014 10:55:08,.000277777777777778,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2014-5122,8/22/2014 10:55:07,8/22/2014 10:55:08,.000277777777777778,8/22/2014 10:55:08,0,5.8,2,MEDIUM,PARTIAL,PARTIAL,NONE
CVE-2014-0232,8/22/2014 10:55:07,8/22/2014 10:55:07,0,8/22/2014 10:55:07,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2014-5149,8/22/2014 10:55:08,8/22/2014 10:55:09,.000277777777777778,8/22/2014 13:55:02,2.99805555555556,4.7,2,MEDIUM,NONE,NONE,COMPLETE
CVE-2014-5146,8/22/2014 10:55:08,8/22/2014 10:55:08,0,8/22/2014 10:55:09,.000277777777777778,4.7,2,MEDIUM,NONE,NONE,COMPLETE
CVE-2014-5368,8/22/2014 10:55:09,8/22/2014 13:55:02,2.99805555555556,8/22/2014 13:55:02,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2014-5242,8/22/2014 13:55:02,8/22/2014 13:55:02,0,8/22/2014 21:55:01,7.99972222222222,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2014-5243,8/22/2014 13:55:02,8/22/2014 21:55:01,7.99972222222222,8/22/2014 21:55:02,.000277777777777778,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2013-6306,8/22/2014 13:55:02,8/22/2014 13:55:02,0,8/22/2014 13:55:02,0,4.6,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5241,8/22/2014 13:55:02,8/22/2014 13:55:02,0,8/22/2014 13:55:02,0,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-3587,8/22/2014 21:55:01,8/22/2014 21:55:02,.000277777777777778,8/22/2014 21:55:02,0,4.3,2,MEDIUM,NONE,NONE,PARTIAL
CVE-2014-3597,8/22/2014 21:55:02,8/22/2014 21:55:02,0,8/23/2014 19:55:03,22.0002777777778,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5120,8/22/2014 21:55:02,8/23/2014 19:55:03,22.0002777777778,8/23/2014 19:55:04,.000277777777777778,6.4,2,LOW,NONE,PARTIAL,PARTIAL
CVE-2013-6222,8/23/2014 19:55:03,8/23/2014 19:55:04,.000277777777777778,8/25/2014 10:55:06,39.0005555555556,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2014-2633,8/23/2014 19:55:04,8/25/2014 10:55:06,39.0005555555556,8/25/2014 10:55:07,.000277777777777778,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-3589,8/25/2014 10:55:06,8/25/2014 10:55:07,.000277777777777778,8/25/2014 10:55:07,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2014-5253,8/25/2014 10:55:07,8/25/2014 10:55:07,0,8/25/2014 12:55:03,1.99888888888889,4.9,2,MEDIUM,PARTIAL,PARTIAL,NONE
CVE-2014-5356,8/25/2014 10:55:07,8/25/2014 12:55:03,1.99888888888889,8/25/2014 12:55:04,.000277777777777778,4,2,LOW,NONE,NONE,PARTIAL
CVE-2014-5251,8/25/2014 10:55:07,8/25/2014 10:55:07,0,8/25/2014 10:55:07,0,4.9,2,MEDIUM,PARTIAL,PARTIAL,NONE
CVE-2014-5252,8/25/2014 10:55:07,8/25/2014 10:55:07,0,8/25/2014 10:55:07,0,4.9,2,MEDIUM,PARTIAL,PARTIAL,NONE
CVE-2014-5335,8/25/2014 12:55:03,8/25/2014 12:55:04,.000277777777777778,8/25/2014 12:55:04,0,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5454,8/25/2014 12:55:04,8/25/2014 12:55:04,0,8/26/2014 6:55:04,18,6,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5455,8/25/2014 12:55:04,8/26/2014 6:55:04,18,8/26/2014 6:55:04,0,6.9,2,MEDIUM,COMPLETE,COMPLETE,COMPLETE
CVE-2014-3335,8/26/2014 6:55:04,8/26/2014 6:55:04,0,8/26/2014 10:55:05,4.00027777777778,4.6,2,HIGH,NONE,NONE,COMPLETE
CVE-2014-4790,8/26/2014 6:55:04,8/26/2014 10:55:05,4.00027777777778,8/26/2014 10:55:05,0,4.9,2,MEDIUM,PARTIAL,PARTIAL,NONE
CVE-2014-3040,8/26/2014 6:55:04,8/26/2014 6:55:04,0,8/26/2014 6:55:04,0,6,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-3061,8/26/2014 10:55:05,8/26/2014 10:55:05,0,8/26/2014 10:55:06,.000277777777777778,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-3907,8/26/2014 10:55:05,8/26/2014 10:55:06,.000277777777777778,8/26/2014 10:55:06,0,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-0480,8/26/2014 10:55:05,8/26/2014 10:55:05,0,8/26/2014 10:55:05,0,5.8,2,MEDIUM,PARTIAL,PARTIAL,NONE
CVE-2014-0481,8/26/2014 10:55:05,8/26/2014 10:55:05,0,8/26/2014 10:55:05,0,4.3,2,MEDIUM,NONE,NONE,PARTIAL
CVE-2014-0482,8/26/2014 10:55:05,8/26/2014 10:55:05,0,8/26/2014 10:55:05,0,6,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-2527,8/26/2014 10:55:05,8/26/2014 10:55:05,0,8/26/2014 10:55:05,0,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-2528,8/26/2014 10:55:05,8/26/2014 10:55:05,0,8/26/2014 10:55:05,0,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-3041,8/26/2014 10:55:05,8/26/2014 10:55:05,0,8/26/2014 10:55:05,0,6.5,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5263,8/26/2014 10:55:06,8/26/2014 10:55:06,0,8/26/2014 20:55:04,9.99944444444444,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5336,8/26/2014 10:55:06,8/26/2014 20:55:04,9.99944444444444,8/26/2014 20:55:05,.000277777777777778,4.3,2,MEDIUM,NONE,NONE,PARTIAL
CVE-2014-5035,8/26/2014 10:55:06,8/26/2014 10:55:06,0,8/26/2014 10:55:06,0,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-3575,8/26/2014 20:55:04,8/26/2014 20:55:05,.000277777777777778,8/26/2014 21:55:05,1,4.3,2,MEDIUM,PARTIAL,NONE,NONE
CVE-2014-3596,8/26/2014 20:55:05,8/26/2014 21:55:05,1,8/26/2014 21:55:05,0,5.8,2,MEDIUM,PARTIAL,PARTIAL,NONE
CVE-2014-3173,8/26/2014 21:55:05,8/26/2014 21:55:05,0,8/27/2014 21:55:03,23.9994444444444,5,2,LOW,NONE,NONE,PARTIAL
CVE-2014-3174,8/26/2014 21:55:05,8/27/2014 21:55:03,23.9994444444444,8/27/2014 21:55:03,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2014-3170,8/26/2014 21:55:05,8/26/2014 21:55:05,0,8/26/2014 21:55:05,0,6.4,2,LOW,PARTIAL,PARTIAL,NONE
CVE-2014-3172,8/26/2014 21:55:05,8/26/2014 21:55:05,0,8/26/2014 21:55:05,0,6.4,2,LOW,PARTIAL,PARTIAL,NONE
CVE-2014-3344,8/27/2014 21:55:03,8/27/2014 21:55:03,0,8/28/2014 11:14:09,13.3183333333333,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2014-5397,8/27/2014 21:55:03,8/28/2014 11:14:09,13.3183333333333,8/28/2014 11:14:09,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2014-0762,8/27/2014 21:55:03,8/27/2014 21:55:03,0,8/27/2014 21:55:03,0,4.7,2,MEDIUM,NONE,NONE,COMPLETE
CVE-2014-4199,8/28/2014 11:14:09,8/28/2014 11:14:09,0,8/28/2014 19:55:05,8.68222222222222,6.3,2,MEDIUM,NONE,COMPLETE,COMPLETE
CVE-2014-4200,8/28/2014 11:14:09,8/28/2014 19:55:05,8.68222222222222,8/28/2014 19:55:05,0,4.7,2,MEDIUM,COMPLETE,NONE,NONE
CVE-2014-3345,8/28/2014 19:55:05,8/28/2014 19:55:05,0,8/29/2014 5:55:07,10.0005555555556,5,2,LOW,NONE,PARTIAL,NONE
CVE-2014-3347,8/28/2014 19:55:05,8/29/2014 5:55:07,10.0005555555556,8/29/2014 5:55:07,0,5.4,2,HIGH,NONE,NONE,COMPLETE
CVE-2014-3024,8/29/2014 5:55:07,8/29/2014 5:55:07,0,8/29/2014 5:55:08,.000277777777777778,6,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-3084,8/29/2014 5:55:07,8/29/2014 5:55:08,.000277777777777778,8/29/2014 5:55:08,0,4.9,2,MEDIUM,NONE,PARTIAL,PARTIAL
CVE-2014-0888,8/29/2014 5:55:07,8/29/2014 5:55:07,0,8/29/2014 5:55:07,0,4.9,2,MEDIUM,NONE,PARTIAL,PARTIAL
CVE-2014-3350,8/29/2014 5:55:08,8/29/2014 5:55:08,0,8/29/2014 9:55:04,3.99888888888889,4,2,LOW,PARTIAL,NONE,NONE
CVE-2014-3351,8/29/2014 5:55:08,8/29/2014 9:55:04,3.99888888888889,8/29/2014 9:55:04,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2014-3346,8/29/2014 5:55:08,8/29/2014 5:55:08,0,8/29/2014 5:55:08,0,6.3,2,MEDIUM,NONE,NONE,COMPLETE
CVE-2014-3349,8/29/2014 5:55:08,8/29/2014 5:55:08,0,8/29/2014 5:55:08,0,4,2,LOW,NONE,PARTIAL,NONE
CVE-2014-5128,8/29/2014 9:55:04,8/29/2014 9:55:05,.000277777777777778,8/29/2014 12:55:09,3.00111111111111,5,2,LOW,PARTIAL,NONE,NONE
CVE-2014-5127,8/29/2014 9:55:04,8/29/2014 9:55:04,0,8/29/2014 9:55:05,.000277777777777778,5.8,2,MEDIUM,PARTIAL,PARTIAL,NONE
CVE-2012-1503,8/29/2014 9:55:04,8/29/2014 9:55:04,0,8/29/2014 9:55:04,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2014-4930,8/29/2014 9:55:04,8/29/2014 9:55:04,0,8/29/2014 9:55:04,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2014-5337,8/29/2014 9:55:05,8/29/2014 12:55:09,3.00111111111111,8/29/2014 12:55:10,.000277777777777778,5,2,LOW,PARTIAL,NONE,NONE
CVE-2010-5110,8/29/2014 12:55:09,8/29/2014 12:55:10,.000277777777777778,8/29/2014 12:55:11,.000277777777777778,4.3,2,MEDIUM,NONE,NONE,PARTIAL
CVE-2014-2390,8/29/2014 12:55:10,8/29/2014 12:55:11,.000277777777777778,8/30/2014 5:55:05,16.9983333333333,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5147,8/29/2014 12:55:11,8/30/2014 5:55:05,16.9983333333333,8/30/2014 5:55:05,0,4.3,2,HIGH,NONE,NONE,COMPLETE
CVE-2014-3352,8/30/2014 5:55:05,8/30/2014 5:55:05,0,8/31/2014 6:55:03,24.9994444444444,4.3,2,MEDIUM,PARTIAL,NONE,NONE
CVE-2014-3908,8/30/2014 5:55:05,8/31/2014 6:55:03,24.9994444444444,8/31/2014 6:55:03,0,5.8,2,MEDIUM,PARTIAL,PARTIAL,NONE
CVE-2013-2598,8/31/2014 6:55:03,8/31/2014 6:55:03,0,8/31/2014 21:55:18,15.0041666666667,6.6,2,LOW,NONE,COMPLETE,COMPLETE
CVE-2013-2599,8/31/2014 6:55:03,8/31/2014 21:55:18,15.0041666666667,8/31/2014 21:55:28,.00277777777777778,5,2,LOW,PARTIAL,NONE,NONE
CVE-2014-3601,8/31/2014 21:55:18,8/31/2014 21:55:28,.00277777777777778,8/31/2014 21:55:28,0,4.3,2,HIGH,NONE,NONE,COMPLETE
CVE-2014-5471,8/31/2014 21:55:28,8/31/2014 21:55:28,0,9/2/2014 6:55:04,32.9933333333333,4,2,HIGH,NONE,NONE,COMPLETE
CVE-2014-5472,8/31/2014 21:55:28,9/2/2014 6:55:04,32.9933333333333,9/2/2014 6:55:04,0,4,2,HIGH,NONE,NONE,COMPLETE
CVE-2014-5452,9/2/2014 6:55:04,9/2/2014 6:55:04,0,9/2/2014 10:55:03,3.99972222222222,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2014-6041,9/2/2014 6:55:04,9/2/2014 10:55:03,3.99972222222222,9/2/2014 10:55:03,0,5.8,2,MEDIUM,PARTIAL,PARTIAL,NONE
CVE-2014-3861,9/2/2014 6:55:04,9/2/2014 6:55:04,0,9/2/2014 6:55:04,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2014-3862,9/2/2014 6:55:04,9/2/2014 6:55:04,0,9/2/2014 6:55:04,0,4.3,2,MEDIUM,PARTIAL,NONE,NONE
CVE-2014-5076,9/2/2014 6:55:04,9/2/2014 6:55:04,0,9/2/2014 6:55:04,0,4.3,2,MEDIUM,PARTIAL,NONE,NONE
CVE-2014-5521,9/2/2014 10:55:03,9/2/2014 10:55:03,0,9/3/2014 6:55:06,20.0008333333333,6.5,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2014-6064,9/2/2014 10:55:03,9/3/2014 6:55:06,20.0008333333333,9/3/2014 6:55:06,0,4,2,LOW,PARTIAL,NONE,NONE
CVE-2014-5136,9/2/2014 10:55:03,9/2/2014 10:55:03,0,9/2/2014 10:55:03,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2014-5137,9/2/2014 10:55:03,9/2/2014 10:55:03,0,9/2/2014 10:55:03,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2014-5339,9/2/2014 10:55:03,9/2/2014 10:55:03,0,9/2/2014 10:55:03,0,4.9,2,MEDIUM,NONE,PARTIAL,PARTIAL
CVE-2014-1566,9/3/2014 6:55:06,9/3/2014 10:55:04,3.99944444444444,9/3/2014 15:55:03,4.99972222222222,4.3,2,MEDIUM,PARTIAL,NONE,NONE
CVE-2014-1565,9/3/2014 6:55:06,9/3/2014 6:55:06,0,9/3/2014 10:55:04,3.99944444444444,5,2,LOW,PARTIAL,NONE,NONE
CVE-2014-1564,9/3/2014 6:55:06,9/3/2014 6:55:06,0,9/3/2014 6:55:06,0,4.3,2,MEDIUM,PARTIAL,NONE,NONE
CVE-2012-4226,9/3/2014 10:55:04,9/3/2014 15:55:03,4.99972222222222,9/4/2014 6:55:07,15.0011111111111,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2014-5465,9/3/2014 15:55:03,9/4/2014 6:55:07,15.0011111111111,9/4/2014 6:55:07,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2014-4758,9/4/2014 6:55:07,9/4/2014 6:55:07,0,9/4/2014 10:55:09,4.00055555555556,4,2,LOW,NONE,PARTIAL,NONE
CVE-2014-4759,9/4/2014 6:55:07,9/4/2014 10:55:09,4.00055555555556,9/4/2014 10:55:09,0,4,2,LOW,PARTIAL,NONE,NONE
CVE-2012-4234,9/4/2014 10:55:09,9/4/2014 10:55:09,0,9/4/2014 13:55:04,2.99861111111111,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-4768,9/4/2014 10:55:09,9/4/2014 13:55:04,2.99861111111111,9/4/2014 13:55:05,.000277777777777778,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2012-6153,9/4/2014 13:55:04,9/4/2014 13:55:05,.000277777777777778,9/4/2014 13:55:05,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2014-3529,9/4/2014 13:55:05,9/4/2014 13:55:05,0,9/4/2014 13:55:06,.000277777777777778,4.3,2,MEDIUM,PARTIAL,NONE,NONE
CVE-2014-3574,9/4/2014 13:55:05,9/4/2014 13:55:06,.000277777777777778,9/4/2014 13:55:06,0,4.3,2,MEDIUM,NONE,NONE,PARTIAL
CVE-2014-2957,9/4/2014 13:55:05,9/4/2014 13:55:05,0,9/4/2014 13:55:05,0,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-2972,9/4/2014 13:55:05,9/4/2014 13:55:05,0,9/4/2014 13:55:05,0,4.6,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5377,9/4/2014 13:55:06,9/4/2014 13:55:07,.000277777777777778,9/4/2014 13:55:08,.000277777777777778,5,2,LOW,PARTIAL,NONE,NONE
CVE-2014-5269,9/4/2014 13:55:06,9/4/2014 13:55:06,0,9/4/2014 13:55:07,.000277777777777778,5,2,LOW,PARTIAL,NONE,NONE
CVE-2014-5461,9/4/2014 13:55:07,9/4/2014 13:55:08,.000277777777777778,9/4/2014 13:55:08,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2014-5506,9/4/2014 13:55:08,9/4/2014 21:55:10,8.00055555555556,9/5/2014 10:55:04,12.9983333333333,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5505,9/4/2014 13:55:08,9/4/2014 13:55:08,0,9/4/2014 21:55:10,8.00055555555556,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-0863,9/4/2014 21:55:10,9/5/2014 10:55:04,12.9983333333333,9/5/2014 10:55:04,0,4,2,LOW,PARTIAL,NONE,NONE
CVE-2014-6029,9/5/2014 10:55:04,9/5/2014 10:55:05,.000277777777777778,9/5/2014 13:55:06,3.00027777777778,4.9,2,MEDIUM,NONE,PARTIAL,PARTIAL
CVE-2014-6028,9/5/2014 10:55:04,9/5/2014 10:55:04,0,9/5/2014 10:55:05,.000277777777777778,4,2,LOW,NONE,PARTIAL,NONE
CVE-2014-6252,9/5/2014 10:55:05,9/5/2014 13:55:06,3.00027777777778,9/5/2014 13:55:06,0,6.5,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2014-4863,9/5/2014 13:55:06,9/5/2014 13:55:07,.000277777777777778,9/8/2014 10:55:02,68.9986111111111,5,2,LOW,PARTIAL,NONE,NONE
CVE-2014-4862,9/5/2014 13:55:06,9/5/2014 13:55:06,0,9/5/2014 13:55:07,.000277777777777778,5,2,LOW,PARTIAL,NONE,NONE
CVE-2014-0877,9/5/2014 13:55:06,9/5/2014 13:55:06,0,9/5/2014 13:55:06,0,5,2,LOW,NONE,PARTIAL,NONE
CVE-2014-2379,9/5/2014 13:55:06,9/5/2014 13:55:06,0,9/5/2014 13:55:06,0,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-3909,9/5/2014 13:55:06,9/5/2014 13:55:06,0,9/5/2014 13:55:06,0,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-3910,9/5/2014 13:55:06,9/5/2014 13:55:06,0,9/5/2014 13:55:06,0,4.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5256,9/5/2014 13:55:07,9/8/2014 10:55:02,68.9986111111111,9/8/2014 10:55:02,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2014-0152,9/8/2014 10:55:02,9/8/2014 10:55:02,0,9/8/2014 10:55:03,.000277777777777778,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-0153,9/8/2014 10:55:02,9/8/2014 10:55:03,.000277777777777778,9/8/2014 10:55:03,0,4.3,2,MEDIUM,PARTIAL,NONE,NONE
CVE-2014-5369,9/8/2014 10:55:03,9/8/2014 10:55:03,0,9/8/2014 21:55:09,11.0016666666667,4.3,2,MEDIUM,PARTIAL,NONE,NONE
CVE-2014-5464,9/8/2014 10:55:03,9/8/2014 21:55:09,11.0016666666667,9/8/2014 21:55:09,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2014-5528,9/8/2014 21:55:09,9/8/2014 21:55:09,0,9/8/2014 21:55:10,.000277777777777778,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5529,9/8/2014 21:55:09,9/8/2014 21:55:10,.000277777777777778,9/8/2014 21:55:10,0,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5524,9/8/2014 21:55:09,9/8/2014 21:55:09,0,9/8/2014 21:55:09,0,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5525,9/8/2014 21:55:09,9/8/2014 21:55:09,0,9/8/2014 21:55:09,0,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5526,9/8/2014 21:55:09,9/8/2014 21:55:09,0,9/8/2014 21:55:09,0,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5527,9/8/2014 21:55:09,9/8/2014 21:55:09,0,9/8/2014 21:55:09,0,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5538,9/8/2014 21:55:10,9/8/2014 21:55:10,0,9/8/2014 21:55:12,.000555555555555556,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5539,9/8/2014 21:55:10,9/8/2014 21:55:12,.000555555555555556,9/8/2014 21:55:13,.000277777777777778,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5531,9/8/2014 21:55:10,9/8/2014 21:55:10,0,9/8/2014 21:55:10,0,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5532,9/8/2014 21:55:10,9/8/2014 21:55:10,0,9/8/2014 21:55:10,0,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5534,9/8/2014 21:55:10,9/8/2014 21:55:10,0,9/8/2014 21:55:10,0,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5535,9/8/2014 21:55:10,9/8/2014 21:55:10,0,9/8/2014 21:55:10,0,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5536,9/8/2014 21:55:10,9/8/2014 21:55:10,0,9/8/2014 21:55:10,0,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5537,9/8/2014 21:55:10,9/8/2014 21:55:10,0,9/8/2014 21:55:10,0,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5540,9/8/2014 21:55:12,9/8/2014 21:55:13,.000277777777777778,9/8/2014 21:55:13,0,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5548,9/8/2014 21:55:13,9/8/2014 21:55:13,0,9/8/2014 21:55:14,.000277777777777778,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5549,9/8/2014 21:55:13,9/8/2014 21:55:14,.000277777777777778,9/8/2014 21:55:14,0,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5541,9/8/2014 21:55:13,9/8/2014 21:55:13,0,9/8/2014 21:55:13,0,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5542,9/8/2014 21:55:13,9/8/2014 21:55:13,0,9/8/2014 21:55:13,0,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5543,9/8/2014 21:55:13,9/8/2014 21:55:13,0,9/8/2014 21:55:13,0,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5544,9/8/2014 21:55:13,9/8/2014 21:55:13,0,9/8/2014 21:55:13,0,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5545,9/8/2014 21:55:13,9/8/2014 21:55:13,0,9/8/2014 21:55:13,0,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5546,9/8/2014 21:55:13,9/8/2014 21:55:13,0,9/8/2014 21:55:13,0,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5547,9/8/2014 21:55:13,9/8/2014 21:55:13,0,9/8/2014 21:55:13,0,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5557,9/8/2014 21:55:14,9/8/2014 21:55:14,0,9/8/2014 21:55:15,.000277777777777778,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5558,9/8/2014 21:55:14,9/8/2014 21:55:15,.000277777777777778,9/8/2014 21:55:15,0,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5550,9/8/2014 21:55:14,9/8/2014 21:55:14,0,9/8/2014 21:55:14,0,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5551,9/8/2014 21:55:14,9/8/2014 21:55:14,0,9/8/2014 21:55:14,0,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5552,9/8/2014 21:55:14,9/8/2014 21:55:14,0,9/8/2014 21:55:14,0,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5553,9/8/2014 21:55:14,9/8/2014 21:55:14,0,9/8/2014 21:55:14,0,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5554,9/8/2014 21:55:14,9/8/2014 21:55:14,0,9/8/2014 21:55:14,0,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5555,9/8/2014 21:55:14,9/8/2014 21:55:14,0,9/8/2014 21:55:14,0,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5556,9/8/2014 21:55:14,9/8/2014 21:55:14,0,9/8/2014 21:55:14,0,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5566,9/8/2014 21:55:15,9/8/2014 21:55:15,0,9/8/2014 21:55:16,.000277777777777778,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5567,9/8/2014 21:55:15,9/8/2014 21:55:16,.000277777777777778,9/8/2014 21:55:16,0,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5559,9/8/2014 21:55:15,9/8/2014 21:55:15,0,9/8/2014 21:55:15,0,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5560,9/8/2014 21:55:15,9/8/2014 21:55:15,0,9/8/2014 21:55:15,0,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5561,9/8/2014 21:55:15,9/8/2014 21:55:15,0,9/8/2014 21:55:15,0,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5562,9/8/2014 21:55:15,9/8/2014 21:55:15,0,9/8/2014 21:55:15,0,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5563,9/8/2014 21:55:15,9/8/2014 21:55:15,0,9/8/2014 21:55:15,0,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2014-5564,9/8/2014 21:55:15,9/8/2014 21:55:15,0,9/8/2014 21:55:15,0,5.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
